job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256,status,failure_kind,timeout_s,precompute_timeout_s,generation_timeout_s,timed_out,timeout_phase,progress_phase,worker_subprocess_runtime_s,grammar_build_runtime_s,compile_runtime_s,xgrammar_precompute_runtime_s,setup_runtime_s,grammar_rule_count,grammar_edge_count,grammar_bytes,compiled_grammar_memory_bytes,model_vocab_size,initial_mask_audit,model_load_runtime_s,method,tokenizer_config_load_runtime_s,generation_runtime_s,prompt_token_count,generated_total_len,generated_token_ids,generated_text,valid_generation,peak_gpu_allocated_bytes,worker_total_runtime_s
123_common_gen_even_count_kna_t3_rep1,273,2,even_count,,3,2,64,11,678,1997518064,common_gen,123,1,common_gen:validation:871,0,c08a01d368f9ae4d4db62add8b22ade04169176597cf37f36246e73c63bc2128,f5f67957fa41b93c350dce7913c7bd4da1baf3aa780243ef6c96a9b9a963ba0f,success,,256.0,256.0,256.0,False,,model_loaded,12.474805047997506,0.34026797699334566,0.17990417999681085,0.5201721569901565,0.5201721569901565,562,2934,47213,34916288,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8730411540018395,xgrammar,0.6275255719956476,2.2314958649949403,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 25677, 232, 1690, 3010, 25, 2228, 12, 357, 3296, 883, 12960, 1040, 7785, 11, 3712, 11, 5269, 11, 466, 61169, 30, 2228, 12, 11150, 440, 264, 6673, 3377, 11, 10505, 8381, 11, 466, 11190, 4374, 30, 2228, 12, 14235, 809, 809, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to know or discuss? 😊 For example:  
- A question about topics like science, history, technology, or hobbies?  
- Help with a math problem, coding challenge, or creative idea?  
- Need end end<|im_end|>",True,3795953152,7.004686177009717
124_common_gen_even_count_kna_t4_rep1,274,3,even_count,,4,2,64,14,863,1386824628,common_gen,124,1,common_gen:validation:580,0,f2af945fa7fcdf2cd38bd8c2cc5414efcc2b9e9735e522d8a38c0e377e68d3c8,02697872be03e20e9e8f92fbaae8927d5546a11878d9db615b6cf1577495beed,success,,256.0,256.0,256.0,False,,model_loaded,12.340382616006536,0.34946246100298595,0.2489203300065128,0.5983827910094988,0.5983827910094988,748,4644,75034,66096158,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7345861790090567,xgrammar,0.6402976039971691,2.242631988003268,12,64,"[40, 2688, 5354, 310, 1438, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 944, 383, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 357, 11190, 2313, 318, 25638, 11, 31708, 11, 2790, 4374, 11504, 2228, 12, 7831, 466, 6157, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 21397, 94762, 318, 23464, 11, 6673, 11, 10505, 11504, 20619, 20619, 248046]","I'm ready to help! Could you clarify what you'd like to work on or discuss? For example:  
- A creative project (story, poem, design idea)?  
- Information or analysis (e.g., science, history, tech)?  
- Problem-solving (logic, math, coding)? lane lane<|im_end|>",True,3795953152,6.978607634999207
125_common_gen_even_count_kna_t5_rep1,275,4,even_count,,5,2,64,17,1048,1030408,common_gen,125,1,common_gen:validation:356,0,fb936e4216b52e97589d9903d898d774dbc4e7619bb455a24b54186f1936a3e6,f543afea43f002d643815066743009bfa56052a34e6acf6032c5c4e47b96e67f,success,,256.0,256.0,256.0,False,,model_loaded,12.521862305002287,0.33637437599827535,0.32720327300194185,0.6635776490002172,0.6635776490002172,934,6720,108663,109755182,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.802634259001934,xgrammar,0.6381599450105568,2.2223832000017865,12,64,"[40, 2688, 5354, 310, 1438, 0, 4213, 11, 678, 1876, 4816, 31084, 13, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 944, 383, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 1144, 1438, 440, 264, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 10505, 11, 3712, 11504, 2228, 12, 8448, 488, 3221, 364, 9611, 310, 264, 3377, 30, 9163, 9163, 248046]","I'm ready to help! However, your message seems incomplete. Could you please clarify what you'd like to discuss or work on? For example:  
- Do you need help with a specific topic (e.g., science, coding, history)?  
- Are you looking for solutions to a problem? traffic traffic<|im_end|>",True,3795953152,7.109714297010214
126_common_gen_even_count_kna_t6_rep1,276,5,even_count,,6,2,64,20,1233,1292144660,common_gen,126,1,common_gen:validation:832,0,81657beaf1ebcf9aed6b0fe4b5acd6fac88a6605869f29a09d7c9cf2bb0c1f28,b20f91257f65111b5735e152066549986152921690ba1f3b186dba6ad50a8d74,success,,256.0,256.0,256.0,False,,model_loaded,13.320985310012475,0.36227301000326406,0.4082955220073927,0.7705685320106568,0.7705685320106568,1120,9162,148100,167518400,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.696940525987884,xgrammar,0.6361505380045855,2.4577949800004717,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 8448, 488, 3221, 364, 1438, 440, 264, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 5269, 11, 3712, 11504, 2228, 12, 3054, 488, 1144, 12622, 440, 264, 3377, 11, 11190, 4374, 11, 466, 3788, 3558, 1375, 1375, 248046]","It seems your message might be incomplete! Could you clarify what you'd like to discuss or ask about? For example:  
- Are you looking for help with a specific topic (e.g., science, technology, history)?  
- Do you need assistance with a problem, creative idea, or study material hand hand<|im_end|>",True,3795953152,7.35469481900509
127_common_gen_even_count_kna_t7_rep1,277,6,even_count,,7,2,64,23,1418,1930332039,common_gen,127,1,common_gen:validation:293,0,fcb2df1e6ba8c7f0f2aa9e6c914c569c7fee944710906777393077e0876b7feb,c26a09793976dc18043ed224d514c0dc1ac27cef1f45c116c39bd4de82bfd81c,success,,256.0,256.0,256.0,False,,model_loaded,12.92569714700221,0.36891930300043896,0.5014861069939798,0.8704054099944187,0.8704054099944187,1306,11970,193345,241010852,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8157318429875886,xgrammar,0.6305996830051299,2.236293164998642,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 1144, 1928, 11, 9183, 11, 466, 12622, 440, 264, 3050, 8282, 30, 2228, 12, 8448, 488, 9859, 264, 3296, 11, 11227, 264, 3377, 11, 466, 18631, 310, 6380, 2414, 30, 2228, 9764, 728, 1366, 1204, 2919, 2919, 248046]","It seems like your message might be incomplete! Could you clarify what you'd like help with? For example:  
- Do you need information, advice, or assistance with a specific topic?  
- Are you asking a question, sharing a problem, or wanting to practice something?  
Let me know how water water<|im_end|>",True,3795953152,7.323980114000733
128_common_gen_even_count_kna_t8_rep1,278,7,even_count,,8,2,64,26,1603,1266376776,common_gen,128,1,common_gen:validation:911,0,6cd3a3bfa445c7c7ca6bc3bc7f029cd9372d458ce09363b5f46e19220848d540,2452933c97c1cac54d0284258adaa9b6863b407e98fce77330265013b30c3225,success,,256.0,256.0,256.0,False,,model_loaded,13.298024319999968,0.3789216790028149,0.5989741270022932,0.9778958060051082,0.9778958060051082,1492,15144,244398,331857578,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.808293544992921,xgrammar,0.6481616770033725,2.2117768010066357,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 466, 3377, 310, 11290, 30, 2228, 12, 7831, 883, 264, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 11150, 440, 4237, 11, 10505, 11, 466, 8842, 5388, 5388, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to discuss or ask about? For example:  
- A question or problem to solve?  
- Information about a topic (e.g., science, history, tech)?  
- Help with writing, coding, or planning dog dog<|im_end|>",True,3795953152,7.415889281008276
129_common_gen_even_count_kna_t9_rep1,279,8,even_count,,9,2,64,29,1788,1241627802,common_gen,129,1,common_gen:validation:943,0,5569f5f58c461b7d130fe9d657bb4e6c00b3cb48c8600ef04f7abf06f76087e1,f9a4b6044e5a1a68440df6af6eaef3014dd34e15137065889005c7787511fe45,success,,256.0,256.0,256.0,False,,model_loaded,13.234999897991656,0.37769927899353206,0.7057010669959709,1.083400345989503,1.083400345989503,1678,18684,302907,441683618,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.837653936003335,xgrammar,0.6408501060068374,2.247662477006088,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 1144, 1928, 11, 12622, 440, 264, 3274, 11, 466, 11190, 6498, 30, 2228, 12, 8448, 488, 3221, 310, 4123, 264, 8282, 11, 11290, 264, 3377, 11, 466, 12804, 264, 7059, 30, 2228, 9764, 728, 1366, 15166, 15166, 248046]","It seems like your message might be incomplete! Could you clarify what you'd like help with? For example:  
- Do you need information, assistance with a task, or creative ideas?  
- Are you looking to discuss a topic, solve a problem, or explore a concept?  
Let me know brush brush<|im_end|>",True,3795953152,7.575606426005834
130_common_gen_even_count_kna_t10_rep1,280,9,even_count,,10,2,64,32,1973,670725564,common_gen,130,1,common_gen:validation:796,0,a1d178eb89fd57fea296c7f92562dbe7332e870533dd7cf8a2f6f6fa50e2ba9c,98c13a8a8365af899207131d859090f4c9f33a07bc61245814823fe4ccd64c99,success,,256.0,256.0,256.0,False,,model_loaded,15.580394935997901,0.4090770529874135,0.8287532840040512,1.2378303369914647,1.2378303369914647,1864,22590,367590,572114012,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",3.212728052996681,xgrammar,0.6377083970000967,2.223145576994284,12,64,"[2064, 4816, 678, 1876, 369, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 466, 3377, 310, 11290, 30, 2228, 12, 7831, 883, 264, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 44241, 440, 4237, 11, 10505, 11, 466, 11190, 6498, 30, 1716, 1716, 248046]","It seems your message is incomplete! Could you please clarify what you'd like to discuss or ask about? For example:  
- A question or problem to solve?  
- Information about a topic (e.g., science, history, tech)?  
- Assistance with writing, coding, or creative ideas? check check<|im_end|>",True,3795953152,8.220525394994183
131_common_gen_even_count_kna_t11_rep1,281,10,even_count,,11,2,64,35,2158,1158573297,common_gen,131,1,common_gen:validation:805,0,3ea6e0f8c99a0896d34f4615ced577e6d051b5d1c6245279c2dfd0eadcc4c2df,d208187f7f89347b090f4e0f50356cef08b4ef69938359872267b8274cfa33a9,success,,256.0,256.0,256.0,False,,model_loaded,15.492780928994762,0.435175172999152,0.9625049159949413,1.3976800889940932,1.3976800889940932,2050,26862,438448,724773800,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",3.000948408996919,xgrammar,0.6507838360121241,2.200615756009938,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 4434, 30, 1690, 3010, 25, 2228, 12, 8448, 488, 3133, 383, 264, 2313, 11, 27529, 11, 466, 3302, 30, 2228, 12, 3054, 488, 1144, 1438, 440, 4237, 11, 10505, 11, 466, 3377, 94762, 30, 2228, 12, 8448, 488, 9859, 883, 264, 5224, 5224, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to discuss or complete? For example:  
- Are you working on a project, homework, or research?  
- Do you need help with writing, coding, or problem-solving?  
- Are you asking about a tool tool<|im_end|>",True,3795953152,8.184132323993254
132_common_gen_even_count_kna_t12_rep1,282,11,even_count,,12,2,64,38,2343,2076435895,common_gen,132,1,common_gen:validation:520,0,7c0f6ebdb7a832ab74fbe8df5f45f2dfc857625b7c74e7f4122069b3bf9bdd46,c1923f48712bd495886d0151357ea259670c2d3d9b41306d8767f30160745a96,success,,256.0,256.0,256.0,False,,model_loaded,14.985643765001441,0.42896055699384306,1.0913851660006912,1.5203457229945343,1.5203457229945343,2236,31500,515480,901288022,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.821032224004739,xgrammar,0.6450309840001864,2.2096018839947646,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 1144, 12622, 440, 264, 2972, 7945, 93868, 2972, 33441, 93868, 466, 2972, 49975, 4374, 193260, 2228, 12, 8448, 488, 3221, 364, 1928, 383, 264, 2972, 15930, 193260, 2228, 12, 14235, 1438, 2972, 24501, 93868, 2972, 9561, 9561, 248046]","It seems like your message might be incomplete! Could you clarify what you'd like help with? For example:  
- Do you need assistance with a **task**, **problem**, or **creative idea**?  
- Are you looking for information on a **topic**?  
- Need help **writing**, ** ice ice<|im_end|>",True,3795953152,8.043803309992654
133_common_gen_even_count_kna_t13_rep1,283,12,even_count,,13,2,64,41,2528,1102610059,common_gen,133,1,common_gen:validation:901,0,02c98e499de28408c3e914996826707224706cf20e03aa3975b18ef58ad70aab,49ddaf0cf4abcf29e02294d57e8ce51f4e7bd0c495fe2bc0e4fee3afda923588,success,,256.0,256.0,256.0,False,,model_loaded,14.48995821599965,0.4406351430079667,1.2337848680035677,1.6744200110115344,1.6744200110115344,2422,36504,598686,1103281718,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7444973689998733,xgrammar,0.6410819599987008,2.1591087129927473,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 357, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 10505, 11504, 2228, 12, 357, 3296, 466, 3377, 310, 11290, 30, 2228, 12, 23146, 12622, 318, 65928, 11, 13888, 11, 22133, 11504, 2228, 12, 23879, 745, 11040, 1429, 1429, 248046]","It seems your message might be incomplete! Could you clarify what you'd like help with? For example:  
- A specific topic (e.g., science, history, coding)?  
- A question or problem to solve?  
- Writing assistance (stories, emails, essays)?  
- Something else entirely used used<|im_end|>",True,3795953152,8.133678842001245
134_common_gen_even_count_kna_t14_rep1,284,13,even_count,,14,2,64,44,2713,1639697217,common_gen,134,1,common_gen:validation:657,0,f5a02410e7d9c406e9abca6848604401863d5783d0eb22edf85e9f8c94be278c,deeef747d5188ad4b7adeef25bf0ec955829cac11a7083f5f2633246203cd6cf,success,,256.0,256.0,256.0,False,,model_loaded,14.013079466007184,0.4363807600020664,1.4019786349963397,1.838359394998406,1.838359394998406,2608,41874,688066,1332379928,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.7045425300020725,xgrammar,0.6518434990139212,2.232769892012584,12,64,"[2064, 4816, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 466, 3377, 310, 11290, 30, 2228, 12, 7831, 883, 264, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 44241, 440, 4237, 11, 10505, 11, 466, 11190, 6498, 30, 1746, 1746, 248046]","It seems your message might be incomplete! Could you clarify what you'd like to discuss or help with? For example:  
- A question or problem to solve?  
- Information about a topic (e.g., science, history, tech)?  
- Assistance with writing, coding, or creative ideas? game game<|im_end|>",True,3795953152,8.192890781996539
135_common_gen_even_count_kna_t15_rep1,285,14,even_count,,15,2,64,47,2898,2069139287,common_gen,135,1,common_gen:validation:510,0,614ef632a12d84746c75d6e1e4ca9000569312f52c164660e06abca63d26de0f,6a89cae0a8daef73759ec1cc0ea5264c9a5c3450e95ad75a43d7b3758402837a,success,,256.0,256.0,256.0,False,,model_loaded,13.83764238000731,0.4547230150055839,1.571458847989561,2.026181862995145,2.026181862995145,2794,47610,783620,1590207692,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.70796627899108,xgrammar,0.64189373399131,2.2296412860014243,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 883, 264, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 11150, 440, 264, 3274, 318, 68, 1257, 2487, 4237, 11, 6673, 11, 10505, 11504, 2228, 12, 23879, 745, 8981, 8981, 248046]","It seems like your message got cut off! Could you clarify what you'd like to know or discuss? For example:  
- A question about a topic (e.g., science, history, tech)?  
- Help with a task (e.g., writing, math, coding)?  
- Something else cold cold<|im_end|>",True,3795953152,8.35037340701092
136_common_gen_even_count_kna_t16_rep1,286,15,even_count,,16,2,64,50,3083,1127096830,common_gen,136,1,common_gen:validation:424,0,9063305aaa924d0cb40fa6334da776841d35364211597f67638c532244e6abc1,69da4c7e206b0488b27c9a5aebc3029e16b74c555bf9b2919b697d20438d62ac,success,,256.0,256.0,256.0,False,,model_loaded,14.272620126997936,0.449145206992398,1.7493038160027936,2.1984490229951916,2.1984490229951916,2980,53712,885348,1878390050,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.6662198529957095,xgrammar,0.6487475839967374,2.194416785001522,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 1144, 1928, 383, 264, 3050, 8282, 318, 68, 1257, 2487, 7785, 11, 3712, 11, 12641, 11504, 2228, 12, 8448, 488, 3133, 383, 264, 2313, 466, 3377, 30, 2228, 12, 14235, 12622, 440, 4237, 11, 1746, 1746, 248046]","It seems like your message might be incomplete! Could you please clarify what you'd like help with? For example:  
- Do you need information on a specific topic (e.g., science, history, tech)?  
- Are you working on a project or problem?  
- Need assistance with writing, game game<|im_end|>",True,3795953152,8.440747715998441
137_common_gen_odd_count_kna_t1_rep1,287,0,odd_count,,1,2,64,3,250,1507178887,common_gen,137,1,common_gen:validation:595,0,abaf1a7e8e5424bc4bf4fcc29bcaef6383865c3bc28369c5011775b89cd66d82,48f8ddc8168779f311991017b975864c0786fe34e62926c9a45f4f3004d3c93a,success,,256.0,256.0,256.0,False,,model_loaded,12.116094843993778,0.3396682169986889,0.039689969999017194,0.37935818699770607,0.37935818699770607,130,435,7043,1648542,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.78054758500366,xgrammar,0.6459736310061999,2.248119529001997,12,64,"[2064, 4816, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 599, 264, 3296, 11, 264, 3274, 11, 466, 264, 8282, 488, 4035, 1040, 1438, 440, 30, 2228, 12, 8448, 488, 3221, 364, 9183, 11, 1928, 11, 466, 12622, 440, 2414, 3050, 30, 15714, 248046]","It seems like your message got cut off! Could you please clarify what you'd like to know or ask about? For example:  
- Do you have a question, a task, or a topic you'd like help with?  
- Are you looking for advice, information, or assistance with something specific? swim<|im_end|>",True,3795953152,6.825227266992442
138_common_gen_odd_count_kna_t2_rep1,288,1,odd_count,,2,2,64,6,375,1124355968,common_gen,138,1,common_gen:validation:614,0,74aac98e62ebe98312404493abfaa4fb471b2cbaaed410c7f1aa04c243b086ce,867dbabcdd50f9f1788dc033ae9b3752b522f1e674006e160c433cc453664e2b,success,,256.0,256.0,256.0,False,,model_loaded,12.261925818995223,0.32158225499733817,0.07783345400821418,0.39941570900555234,0.39941570900555234,256,1118,17703,6772309,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.8101840379968053,xgrammar,0.5875911809998797,2.1715620619943365,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 1690, 3010, 25, 2228, 12, 3054, 488, 599, 264, 3296, 11, 1144, 1438, 440, 264, 3274, 11, 466, 1318, 310, 12804, 449, 4374, 30, 2228, 12, 8448, 488, 3221, 364, 1928, 383, 264, 3050, 8282, 318, 68, 1257, 2487, 22873, 248046]","It seems like your message might be incomplete! Could you please clarify what you'd like to discuss or ask about? For example:  
- Do you have a question, need help with a task, or want to explore an idea?  
- Are you looking for information on a specific topic (e.g., bubble<|im_end|>",True,3795953152,6.726706473011291
139_common_gen_odd_count_kna_t3_rep1,289,2,odd_count,,3,2,64,8,500,929137731,common_gen,139,1,common_gen:validation:652,0,d3e48d9cc091fbeaa25fe738d8af1eb72756585ed3fb2e59d1d0bb47d09da0b1,016441c7731d726f03d5785cd249718c9a4ecfa77349d0f1a2767f352f0907c3,success,,256.0,256.0,256.0,False,,model_loaded,12.467118293992826,0.33715975600352976,0.11955729000328574,0.4567170460068155,0.4567170460068155,382,2049,32049,16116503,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.871326702996157,xgrammar,0.6143306090089027,2.221923955992679,12,64,"[2064, 4816, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 4338, 35932, 1092, 488, 4035, 1040, 310, 1366, 466, 4123, 30, 1690, 3010, 25, 2228, 12, 8448, 488, 9859, 264, 3296, 30, 2228, 12, 3054, 488, 1144, 1438, 440, 264, 3274, 318, 68, 1257, 2487, 6673, 11, 4237, 11, 10505, 11504, 2228, 12, 8448, 488, 11227, 449, 4374, 466, 8008, 30, 14810, 248046]","It seems like your message might be incomplete! Could you please clarify what you'd like to know or discuss? For example:  
- Are you asking a question?  
- Do you need help with a task (e.g., math, writing, coding)?  
- Are you sharing an idea or feeling? dance<|im_end|>",True,3795953152,6.968845601004432
140_common_gen_odd_count_kna_t4_rep1,290,3,odd_count,,4,2,64,10,625,1096446327,common_gen,140,1,common_gen:validation:902,0,3bae17252715f2ab1ce37063f30ac5e85d1bda6e367a4dd1e5000ebc97b873fb,34517886b4647d27cad980c33f71c94736651aab8585808bbafbbfd0a20e000f,success,,256.0,256.0,256.0,False,,model_loaded,12.556804063991876,0.349274657011847,0.1650553020008374,0.5143299590126844,0.5143299590126844,508,3228,50081,30425124,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.828913035991718,xgrammar,0.6333551179995993,2.246131175008486,12,64,"[2064, 5686, 1040, 678, 1876, 2493, 381, 31084, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 1438, 440, 30, 1690, 3010, 25, 2228, 12, 357, 3296, 466, 8282, 310, 4123, 30, 2228, 12, 357, 3274, 310, 7543, 440, 318, 68, 1257, 2487, 4237, 11, 10505, 11, 6157, 11504, 2228, 12, 23879, 745, 11040, 30, 18050, 9658, 1042, 728, 1366, 1204, 353, 628, 3942, 248046]","It looks like your message might be incomplete! Could you clarify what you'd like help with? For example:  
- A question or topic to discuss?  
- A task to assist with (e.g., writing, coding, analysis)?  
- Something else entirely?  

Just let me know how I can dig<|im_end|>",True,3795953152,6.981203667004593
141_common_gen_odd_count_kna_t5_rep1,291,4,odd_count,,5,2,64,12,750,102972841,common_gen,141,1,common_gen:validation:31,0,b208e3342f9caeb944d2511a6e02f0af4a1cbbb9e67fdc45e27612d55f4f8092,371c6fd773d00834e747c0a3bdf019ffaf26883ac3ce3b34fbc1d884d3892f72,success,,256.0,256.0,256.0,False,,model_loaded,12.529629686003318,0.3327053840039298,0.21417245299380738,0.5468778369977372,0.5468778369977372,634,4655,72792,50442172,248320,"{""allowed_count"": 248068, ""expected_count"": 248068, ""missing_expected"": [], ""ok"": true, ""stop_token_ids"": [248046], ""unexpected_allowed"": []}",2.660031619001529,xgrammar,0.7332863230112707,2.280229328011046,12,64,"[2064, 5686, 1040, 678, 1876, 2597, 3799, 974, 0, 16018, 488, 35932, 1092, 488, 4035, 1040, 310, 4123, 466, 2466, 883, 30, 12757, 424, 579, 264, 3296, 11, 264, 3274, 11, 466, 2414, 11190, 11, 353, 2688, 1532, 310, 1438, 13, 25677, 232, 2228, 2381, 3010, 25, 2228, 12, 14235, 1438, 440, 264, 6673, 3377, 30, 2228, 12, 20482, 364, 1970, 11, 1973, 248046]","It looks like your message got cut off! Could you clarify what you'd like to discuss or ask about? Whether it's a question, a task, or something creative, I'm here to help. 😊  
For example:  
- Need help with a math problem?  
- Looking for code, without<|im_end|>",True,3795953152,7.052254959009588
