job_id,design_index,family_index,constraint,k,t,n_low,n,nfa_states,unrolled_states,seed,dataset,structural_cell_index,replicate_index,base_instance_id,multi_token_keyword_count,compiled_constraint_sha256,job_sha256
079_coauthor_odd_count_kna_t14,79,13,odd_count,,14,2,65,30,1905,468446140,coauthor,79,0,coauthor:creative:86bb1cfe839c46058dfc0e4b96f13392,0,14f0c22f347131df1d5d79f0eaee6375e4e33f07d0273e5e7ce6a82f19dd20e9,3b976fbe4cfd5a2b408a04c2930442cdd9f34ca20ddfc3b5f3e6e6f4e7f6ada5
080_coauthor_left_not_right_kna_t1,80,0,left_not_right,,1,2,65,5,313,2853046,coauthor,80,0,coauthor:creative:9a01bc361d3c4dd09d596c716c16f5a3,0,42b70e7bab46c0319efee3498abf3871869b2a326ce9d062b50d27cdb52d3f04,8ad61a5bf34c568d8e84e11f6662c84f1c95a76f0d5c45db589ed180d9e67541
081_coauthor_left_not_right_kna_t2,81,1,left_not_right,,2,2,65,9,501,946748992,coauthor,81,0,coauthor:creative:75502f7ab83b42189c79a1972db22bb0,0,f0cd6c7e234f0561500c061c783619128accd6a07cbb813575f35f96e03835cb,4a22d2d113210ccf93509b424ee90986d81f4ecc4b791de62a15fb7c0a94cc18
082_coauthor_left_not_right_kna_t3,82,2,left_not_right,,3,2,65,12,689,671504066,coauthor,82,0,coauthor:creative:25ad6925dd65422989e3659250ac9bfd,0,1a144e3feabdb170b79447f2a839d116fe2b3479a432d813cc8e388eb54cef04,8f0d644c7c9bf3de9b8918b2e8da2ee0342215f70750f826839cc046367f6a8a
083_coauthor_left_not_right_kna_t4,83,3,left_not_right,,4,2,65,15,877,1686856945,coauthor,83,0,coauthor:creative:dd87568fb11649f283279a507a1c2f11,0,6236e17ecd0f925846e74227a265adf81636ded9362d06871339d3d192dfef02,a823d88a088dcd29498a13a5992ad4101ade90ea45746b067b4d68deba9c680e
084_coauthor_left_not_right_kna_t5,84,4,left_not_right,,5,2,65,18,1065,1387539645,coauthor,84,0,coauthor:creative:057b11be0cbb400ea2cfda2cf75292b2,0,dfc23b81bbb7e9a683367c03cfd358d9b25d6bc5741a7407adbc2d3e6d4d06f9,45ba89bb1e736a37af21955af1284bd523e8f4f15de6a62ea576520d0642602b
085_coauthor_left_not_right_kna_t6,85,5,left_not_right,,6,2,65,21,1253,1180168043,coauthor,85,0,coauthor:creative:a59321f59eeb459da6a427267afefb9b,0,5177e5f9d950ac0575d5e936fb931e6746f14a9c9e3b37888c580ce25adaa9d0,c49ef1c702965a02b7e087d0dc8bb2b6269c7afe5e82972d7bcbb1661a01b556
086_coauthor_left_not_right_kna_t7,86,6,left_not_right,,7,2,65,24,1441,157855351,coauthor,86,0,coauthor:creative:b6acb37208be4f3e96965f989fd6f9fb,0,42bede6065d2f104fd830d85b20339b4b1a3a861b0f392883be98da3a0bff1cf,b3d19b6b880e5fa96aee1e1bad3d1015f8a904734b54a5d75b9544f8bf8e6ed1
087_coauthor_left_not_right_kna_t8,87,7,left_not_right,,8,2,65,27,1629,688321707,coauthor,87,0,coauthor:creative:b8ccae873da141edbbe0dd86d2eee55c,0,230e8c8a7eb8c2ddebc9f1bf1d9d8722535a63f4e5b5d2a01c00e91b0e135dfc,7900ef7b91ed27f3170001d1b1af2a8d2b860efa711ed5ac7b82a29a9c4e4408
088_coauthor_left_not_right_kna_t9,88,8,left_not_right,,9,2,65,30,1817,1761446601,coauthor,88,0,coauthor:creative:242eb23d0a2a46a789be2b41a665873d,0,bbefb6e6dcb17b804037d4e099ca3fbadc15a6be534c7edaf9a4ee6e8777b8c7,9e3ffd8aae17a5b8570148a6151b260024bdadcf338cf23a613b98ae8b641657
089_coauthor_left_not_right_kna_t10,89,9,left_not_right,,10,2,65,33,2005,1939766575,coauthor,89,0,coauthor:creative:4db95dde4eec4612b04570858ad628bf,0,ac2a4d27a3804f3aeceadbe7318181001054413c52001a993b8384557cac1b0c,afefb1f129a1e313e1218e3f87b276a065800a087c727e4f7e87e45ccc2adff7
090_coauthor_left_not_right_kna_t11,90,10,left_not_right,,11,2,65,36,2193,856296695,coauthor,90,0,coauthor:creative:bd4dc28d6e1b469bb4b96239b8fcfef9,0,f977c92ff47c1280f89a31100adc27123ab7c06515f8c992b073441773238b45,22f254f11aff0552c6194ac39ab07d98422558f00326d0a93ca307c215ccac67
091_coauthor_left_not_right_kna_t12,91,11,left_not_right,,12,2,65,39,2381,181537588,coauthor,91,0,coauthor:creative:2cd0471292f14be5bf1ccb9b313e1903,0,9a89358b1f6b1e87d5aa085215cf9ecbb08cebdb48f1ab01c7004eec1e4920cc,c4c7f44f73df238e9db14124968f7e1602ba21a99f519b3d5894574d74519d2f
092_coauthor_left_not_right_kna_t13,92,12,left_not_right,,13,2,65,42,2569,1408831174,coauthor,92,0,coauthor:creative:4ae07eece3a740de9b77f65ae67a10ad,0,68ad8eaf5e9cf4cbc5567c81eb5bf060075c1935da880af7a1dac7f94defc998,a69430243d59ea7064babeb04d73accbafbaeb22b7e668fa0f23923fa2b0cb20
093_coauthor_left_not_right_kna_t14,93,13,left_not_right,,14,2,65,45,2757,67085581,coauthor,93,0,coauthor:creative:ec3d1c0f86a04f8eaea5df982cf79284,0,ae1e21a957010f4aa105635e5d1804d19b0c0c072f81200a7612fca0b97f8cc4,46c2e43305a7aea4bff68164fb639838260d12a867f97ecec07578388d28df09
094_coauthor_left_not_right_kna_t15,94,14,left_not_right,,15,2,65,48,2945,624182968,coauthor,94,0,coauthor:creative:b01c3090a9204cc2a74830b611722d53,0,8f96e670aedecaaa038d46f23732f628b61b25ca5e9f58c1211721c49b9e00ea,20dcefc13309bb9df7c6221eed8b5cd051c4deb8484c7201e3f00923a89f4d97
095_coauthor_left_not_right_kna_t16,95,15,left_not_right,,16,2,65,51,3133,301296286,coauthor,95,0,coauthor:creative:f6c2fa4230df43b9b9857e71b9d68a89,0,3e5bfa2f1e3c4fa54d89562e0a2a542b88f143c3596df4f49d9a6c910ff750e7,2b48d58b26388a8038bd5b657bffce51e3483a130b7979524194d31a980249d9
096_coauthor_sets_differ_kna_t1,96,0,sets_differ,,1,2,65,7,439,337701703,coauthor,96,0,coauthor:creative:c86ee4fe34954bd7b183d8a5068255da,0,db2f9fb854e8c7302ddbd5266cdc5e7c59f25547a23fd947706ffe7ebdd7ec3e,fcdce74e1ec5b251941c1fde52795f7cd02d79c7d4e260e8c26e53954fa35088
097_coauthor_sets_differ_kna_t2,97,1,sets_differ,,2,2,65,12,690,315805698,coauthor,97,0,coauthor:creative:8024bf1914664591abe824dd583d2d2a,0,aea785ef881e2f1c0bc7ef50dcc1e1cbb17631ff844c30028e9e30d7c1703a0c,6585bf91f18d58b5301dcd84162cdc11104d9be771cc968e5ebb3c3b53ef43a4
098_coauthor_sets_differ_kna_t3,98,2,sets_differ,,3,2,65,16,941,129158734,coauthor,98,0,coauthor:creative:bc176a916d344af496f7bdbf408db4e9,0,ece038a2dc5fa15442f7e6ab58e403ba107f6b78698576bb4b07d8ca5e2be637,6781137bb96fd17cae2504a1aaccb0c832af94668345125ae13c6fab0db7e1f0
099_coauthor_sets_differ_kna_t4,99,3,sets_differ,,4,2,65,20,1192,1920720594,coauthor,99,0,coauthor:creative:e90a5ce2d98548a997fb8c3ab2213483,0,13e61b84ee891333fda6b7439c5ceacba83ef03f88ef7e02146cb9be88f7ba57,801db26d57d1ca8c87318138c22049f9161933db2de329df049f8fa00e0a98da
100_coauthor_sets_differ_kna_t5,100,4,sets_differ,,5,2,65,24,1443,852954765,coauthor,100,0,coauthor:creative:8b458eefa9304e608322239981e4ccd1,0,dcefbcc2e86cf1b2ace1d38f82874e64f5f1464ae7d008c197039f2fef7c9039,e4b43c34f91b9e8c0c8ed99a17075a2c78289f7d1a530ca0c2c20d724be7d97b
101_coauthor_sets_differ_kna_t6,101,5,sets_differ,,6,2,65,28,1694,525744930,coauthor,101,0,coauthor:creative:eecd784a495648f4a5b160beba42dd0b,0,32ab89dc5f958258411f9c868479d88b2acd6e97032c74745186c8e19ea78f20,3b2c9d833142eb300fba42eaf508bf97937de2781565860374542a407cfc5a39
102_coauthor_sets_differ_kna_t7,102,6,sets_differ,,7,2,65,32,1945,1563697706,coauthor,102,0,coauthor:creative:c2af9e5faf164318999484aaf8b04de2,0,00137daa924de7c20bc0aae73fdea8fb4e835e160aa996ce15ba794446e74000,259a30a164cf5418c6737b41310247afd6096ed0b4e52677717672e26ca4e6dc
103_coauthor_sets_differ_kna_t8,103,7,sets_differ,,8,2,65,36,2196,468962890,coauthor,103,0,coauthor:creative:35399d7a3a994ff2a0425b156a33b2d7,0,3e1eea27f95e663d421b33a8fff5ff5b3c1ab9a870523a8ead0b0261c798c6aa,b630894c557eb14b19ae3c322781c897aa7aeb5dcabac0689bf5d2c90cc4d635
104_coauthor_sets_differ_kna_t9,104,8,sets_differ,,9,2,65,40,2447,882890399,coauthor,104,0,coauthor:creative:85592766aa1940778f8f71cda90305e1,0,8b7377a355b19697293c0deb7f6fd8a32dc1c9252886239a70dddc7ad06deaa1,38558ef9f6c8b808b6a7e4a9199ccd1372a8044673030820d4be4c2cab49b2ba
105_coauthor_sets_differ_kna_t10,105,9,sets_differ,,10,2,65,44,2698,245101698,coauthor,105,0,coauthor:creative:1e93ad6e64e4478886b3fc31bef6a960,0,ab2a5d5130cc5ea3dbd46ce153502dc8848dbfc148bad3d5506db12ce14dbbe8,6e19cfa406ce25db5b1f495175feb5116f260eb9bfe98364838d708ef9319d46
106_coauthor_both_sides_kna_t1,106,0,both_sides,,1,2,65,6,370,289879039,coauthor,106,0,coauthor:creative:04382674f44c40b592c703ae0f63c2ed,0,20b6e6ee9ca4ea00aab81e844e834af5dfdc338012495c365caa9ddbc05dc3e3,96fe9eaf0d87c7227db2801b140c7effa4b0064d825628414ba68a24df81977f
107_coauthor_both_sides_kna_t2,107,1,both_sides,,2,2,65,10,555,1428681236,coauthor,107,0,coauthor:creative:90e9b5945ef5420ea02c7e982df952c2,0,c14ecf1344be8f565bd3d50b132f8d96d727c455ced2be7e227d7914441812cb,da88f09432358afee6005836e383e491f4f3e0e5a0e1abc4aaa7ee07150f10a1
108_coauthor_both_sides_kna_t3,108,2,both_sides,,3,2,65,13,740,1960082510,coauthor,108,0,coauthor:creative:b6c87b8153ce4791a449f6b80a7f438e,0,f2f588f0b7ec911208a6c246a56b7d22e1a8a27f4adc263f9b9458d6ce522dac,c083cbbaebd0518fb26952cb7455c60e344b02cb938d0a870de356a8c3fa665f
109_coauthor_both_sides_kna_t4,109,3,both_sides,,4,2,65,16,925,1429010261,coauthor,109,0,coauthor:creative:a155fa8cfd624d278fb8f37cc32b0565,0,5c56d0402b99fa0332c452acb88cba6722179ab7e3571ae3c5c80ffb42b5037b,99df9cf22f6bad0aaf42a733c7e2098abe1318c41f1cab910391ec5de9f5d7ff
110_coauthor_both_sides_kna_t5,110,4,both_sides,,5,2,65,19,1110,532248575,coauthor,110,0,coauthor:creative:b95bdefc91d94744b375b7bcabc19d5f,0,11abb02426217e751688a5225f2f9fc862d03934dc37ecdae0f609027a8d4e93,f6fbd0fd8d7096ba3d19c91db24c59746ed01526bafb0b4579f7524a43af5127
111_coauthor_both_sides_kna_t6,111,5,both_sides,,6,2,65,22,1295,515395025,coauthor,111,0,coauthor:creative:87c2c42b2a80400ebcedfacc68b767ef,0,4bab8eedc59b8f62d0127cef57c3a64e61d22b458a2d33c85c5f41ab91917abf,06a5646889d5b2b2dc61048800aa81c9f60efdd2aa84303f3e178917e6fb3914
112_coauthor_both_sides_kna_t7,112,6,both_sides,,7,2,65,25,1480,1211769933,coauthor,112,0,coauthor:creative:335ffea5a1a8426badc75a2fa056a1a8,0,f8719df00ed148b4611ecf931d3b594a64893660670e4803c282e5c3be59b403,a22bbceae73d53dc3bcb406618fceef901925271d9d53dfe6bd37dfefad5e721
113_coauthor_both_sides_kna_t8,113,7,both_sides,,8,2,65,28,1665,1219233922,coauthor,113,0,coauthor:creative:e2ccab5b997f4aa19f39ffdb86be4151,0,48df4f6bdf8fbe3877775d44353f30bcd7fbf3b85d998361f0c67c903ad5d39a,92b14a9c26bf926a4f09158ab333d39060a551b65b596525a984e7ebf634c174
114_coauthor_both_sides_kna_t9,114,8,both_sides,,9,2,65,31,1850,1428967917,coauthor,114,0,coauthor:creative:dda6cf6e80e74a32b62d03db6c25859c,0,cc6aa3412e6c4a870390c223b1dcf14d1dff748a853fb3149177357d9b5b3615,05797d710198d0b0f70eb5b97c8cb311cefc1a168b15b0566c57316ff1ffb56f
115_coauthor_both_sides_kna_t10,115,9,both_sides,,10,2,65,34,2035,510268999,coauthor,115,0,coauthor:creative:105bf88bb4bc42688e06a54644e2989b,0,0b1234dd54a8a0255dd4cc0e8b84509f633b58d46b5b63cf3a0bdc6c216b178c,382f42001f107534acc9ba917843b45f510a73c7e2e4eb94cc6111e8428748ab
116_coauthor_both_sides_kna_t11,116,10,both_sides,,11,2,65,37,2220,1655916229,coauthor,116,0,coauthor:creative:128bac319cb14dadaaf5c30c3a8ac5cb,0,13efc292c92426edea07db5a8ab35d1fb408fea552199af5b13940180e1d53db,5dfe9334507899fc74ae6c8806dc123419da934b47567dfb2a6401a05d43a9b4
117_coauthor_both_sides_kna_t12,117,11,both_sides,,12,2,65,40,2405,2139205696,coauthor,117,0,coauthor:creative:25742b852b764843b15266008afdc15d,0,0d5067b29eb9bed781a9fd0fabd59fe51b41e4910fde108e4a744b68cb281b39,2045bd8bfc38afad361b52b56fdc369e160666b37c4ceaaef0da2c3b25c0b14e
118_coauthor_both_sides_kna_t13,118,12,both_sides,,13,2,65,43,2590,1079804222,coauthor,118,0,coauthor:creative:50b12e356bc94c72bec03b35dea37fb2,0,67984bdfa889144469fe99a090f99d0d648473a99f7f775260b4d4df5db1ef7f,5b366871e82b331492c779bea450d721cce10342e89847b1c1358f0767f12472
119_coauthor_both_sides_kna_t14,119,13,both_sides,,14,2,65,46,2775,910980403,coauthor,119,0,coauthor:creative:d301787ad1c14454943032e70f5f46f0,0,67a38840e258c9fdd2cdb50c00528bb9ffc3290ee7ce762bddaed19370c07e03,ce17cdcb416dace045235ff267742edeca57788323f4b2d9ba37d334cd738f33
120_coauthor_both_sides_kna_t15,120,14,both_sides,,15,2,65,49,2960,246964563,coauthor,120,0,coauthor:creative:d79796ab007244e8abb0ff2efda4a92a,0,9a1d9be69bb228905e3efec3004378ca1b03b1bd6120f4c9dd8cc206e0e090fe,4f9adc9bce60b435376120cfe08866bf7e3855b2f4a5ae2c37dc6ad6adec3bc5
121_coauthor_even_count_kna_t1,121,0,even_count,,1,2,65,4,313,1867362957,coauthor,121,0,coauthor:creative:93a0f456389043b787013a489df403ad,0,e76e2763204be2bb31e73bdfdec550a5bd43f49d08cc2aab803fb20d5a8cae12,dc60bc5d7f19c6f4e6e2bd377f06dd89c10e1a85117e7f14553c9a8f4d84e49b
122_coauthor_even_count_kna_t2,122,1,even_count,,2,2,65,8,501,326444460,coauthor,122,0,coauthor:creative:ddb30c809dfe47f8b0d0c10147b240b4,0,a09832e298b3c233aba55877141e2f454b4ad701077168d352f994f7ed5e55a8,6b63c349fb014c489c19f0b2d5f5a7edb467d66a65b10cb68f763a9d2f3d4ea5
123_coauthor_even_count_kna_t3,123,2,even_count,,3,2,65,11,689,239016924,coauthor,123,0,coauthor:creative:6fd6bb19857c4f5d9d615b349fe6087b,0,10c688f76bf4303dd658caed6f424e260ab69799faf32feb56c2ae21eccf982c,b83f40a707a4af2b88966352d4487f7b7ccf0f10da38b73086269232bc73c56c
124_coauthor_even_count_kna_t4,124,3,even_count,,4,2,65,14,877,702502129,coauthor,124,0,coauthor:creative:23b4bbf06990474a9607178c5e4c95a9,0,1887bb7303300938013e09353daf103d316e10f4325b7603a4197d94621aac34,768de67e3aea7972edf821b73da474b05c9fa95e89dc49ca3503569e195b1c29
125_coauthor_even_count_kna_t5,125,4,even_count,,5,2,65,17,1065,1301129,coauthor,125,0,coauthor:creative:8ca7402df5f646c3adb963acabde457f,0,ac923b6c2ee98f35d4283c5556be39271ac3447000c4cd26ef63640221363507,576ce293793ffbb17a8b24947139cc8e2e37ad09f5674151d713d987d822850b
126_coauthor_even_count_kna_t6,126,5,even_count,,6,2,65,20,1253,579586806,coauthor,126,0,coauthor:creative:301899b1e6be4d77b5995d94546a55ed,0,4304dd30081e0fb2c53a54a7eb98d10115793f7a68331e08f6501e1334136d65,0eb36dc1be7c9568b91f9f52a233942fd5966b60fd47b1e8966faf7067c25528
127_coauthor_even_count_kna_t7,127,6,even_count,,7,2,65,23,1441,363403152,coauthor,127,0,coauthor:creative:f71e0e018a534c7f821ba507de61fb7d,0,17bb0189ed8fd43eb546022ea098a8156715ecd18e5937aac44c63407252b555,8588c6bd845d98644d52ad7552c9519b0d1c213c23b689000c5180ef3017050a
128_coauthor_even_count_kna_t8,128,7,even_count,,8,2,65,26,1629,1103757434,coauthor,128,0,coauthor:creative:8f4fb63ec8e94e269f5a41f93e948bc5,0,1304e1aa64bcac17876dce2a130694dd30a7b992f21795d1c3f211899a004704,f736c5362f3fb50677a4b6d2bbc5d5aeba8f6622164973d69cf4ce177d0dadec
129_coauthor_even_count_kna_t9,129,8,even_count,,9,2,65,29,1817,594885269,coauthor,129,0,coauthor:creative:409ea6cd2f8347dbb41344d1243c7e17,0,be1651e25b40ea370216b12795ea9661e73af5b031d6740a5f1ec4192f9b3851,a48df9ea126196c1159a5256cc53de2746f03b52f528146b3ce58413a1a9ba04
130_coauthor_even_count_kna_t10,130,9,even_count,,10,2,65,32,2005,2137307263,coauthor,130,0,coauthor:creative:5e72eec1e0f54fe5a74cf7e82ec67017,0,30e1fd1d7c1ce463b358cc97170713aabe99582caeb6be7cf404f308434a46ec,c4571d9261f7720c041ab6b29acd090eb89dc6e83d604012bdb8cc602e8d434a
131_coauthor_even_count_kna_t11,131,10,even_count,,11,2,65,35,2193,1593263615,coauthor,131,0,coauthor:creative:780dc8712eb44ac2a05c14452f14973d,0,d8e5a95109dfbbfe3863f9913e95b3437c9deed16ccc332f2d5aa5e66f00f85a,c93d1b4e20155ef2548a9bcab1ff93f3f64beabe83406a7dbe7b497c0cfda8c8
132_coauthor_even_count_kna_t12,132,11,even_count,,12,2,65,38,2381,2057210865,coauthor,132,0,coauthor:creative:94517582b37d4ce6b9aeb4a0f9b7eed6,0,3d21e777e44d83ac01fbfbb5b15662ae10ece742253ce9beec2aa9e02329c602,3e9dff212d1f9ed3ea83f6fa2dfd929e4773a7f273514c5da52d6f83b4458716
133_coauthor_even_count_kna_t13,133,12,even_count,,13,2,65,41,2569,156765421,coauthor,133,0,coauthor:creative:401511d48acd418f8e4d199782611ccc,0,a5ad3be7e1bb472ccbe0ce36aae54e40287b58ce4ce66728592fe5d99984453c,75af09caee05b694256668e02bef3159d53001419234118a337ab51062c57094
134_coauthor_even_count_kna_t14,134,13,even_count,,14,2,65,44,2757,1292118837,coauthor,134,0,coauthor:creative:fe7442150cf74ed99d61e116a8a5426b,0,368cd8275b9379139ad4ec5974fa3a6f0b82e70476e948ff6d84a6e373837fcb,723851c75f5a39ab24fc0ce2fc795c1dc0435e8615083c4f25218728e689f9b1
135_coauthor_even_count_kna_t15,135,14,even_count,,15,2,65,47,2945,1546368903,coauthor,135,0,coauthor:creative:3d7f50f368ad4acdb051a9a31c886c9e,0,9c1b2fbf7ec05fbd378e629c7ebd41da81ea4f4c62fd87261c39dd7c5a3db517,8069e0aa5bd390bd593dab3fb6e04c0db16f87d177d6b06d1e09ce9e865e9a74
136_coauthor_even_count_kna_t16,136,15,even_count,,16,2,65,50,3133,435582132,coauthor,136,0,coauthor:creative:4fc8392481a44f3aa59da642529b0a07,0,617699cec477d0f3930f5703ff559d1d3d48a90b6b6b57db40c66a0c6298ca27,133ffeae7b593b82df230358090d27c62f249df8eb467976f1d85684c9a4d2c8
137_coauthor_odd_count_kna_t1,137,0,odd_count,,1,2,65,3,254,388200673,coauthor,137,0,coauthor:creative:ec682476ef21423390873e912f6006ae,0,d723934458a85e181b1a2ff82b57cb3f545949aa1146ee18d7a16bb9f88498e6,5b20bb268b23f34b9b8357b27efa79a04fda098393381ae322e84a81d0df6f6d
138_coauthor_odd_count_kna_t2,138,1,odd_count,,2,2,65,6,381,1306585941,coauthor,138,0,coauthor:creative:0554d7947d9444bc96f9a9512f4ae989,0,9fdf0daf0df5a95db458d394a3450759a7f9d020dc60c7d18f0a96ad293699cd,2e7181f2704481b8b1a107ba7e476e37fe235da936c44d25bfbd91be1b904816
139_coauthor_odd_count_kna_t3,139,2,odd_count,,3,2,65,8,508,575112232,coauthor,139,0,coauthor:creative:1a05d6f6ae524b638b5e3ea491d3fc4d,0,9f7b7175a022e694b008fdaec2eacd9db54901855981a95f91d379c5ca8cb2bb,174b64d50847857c4dccf3d2d705c27ac49e199e22b1e547064f0d63ce838a98
140_coauthor_odd_count_kna_t4,140,3,odd_count,,4,2,65,10,635,796825730,coauthor,140,0,coauthor:creative:4bdb5a30d17d40d7b160d942552c190b,0,00d5732310e4d029f2a8568e13b5c600e690e4d2ce91b9713d3b7d70da651b0b,cc61f0eff6e6208a4f2d140bbe6b5e19b0daebec6660a26f83a34c0f19d201c0
141_coauthor_odd_count_kna_t5,141,4,odd_count,,5,2,65,12,762,147041094,coauthor,141,0,coauthor:creative:93cd61b41e0f46dd8af1468977c91ef7,0,51af63c002f7b6345925b58f80babf8aa19e5bb5667991b2ed85189965098977,744b6a665ece7e110de2e0db6303b734930010f2d57a94d840c15170740b5150
142_coauthor_odd_count_kna_t6,142,5,odd_count,,6,2,65,14,889,1773433094,coauthor,142,0,coauthor:creative:6cd01768d763429a9c65131ad293b2fe,0,22be898d057273e016821732b5c75e4a4764e9d6069416839c93fdbb93dd63b4,687a6f453c4cea693aa3cfb9d385eb6821f20a95822969ae1ec18d6c56629442
143_coauthor_odd_count_kna_t7,143,6,odd_count,,7,2,65,16,1016,320437781,coauthor,143,0,coauthor:creative:ead266bd00fd4423be98ad8176af3a17,0,dc3d2c72e653de0acf1a9c8cc66356639836b8246fe086fd6103eca366168e73,15c10fdf20ef764c5e7e16e062ebcb9450272ae5702bb24ccfb21e7541df40cf
144_coauthor_odd_count_kna_t8,144,7,odd_count,,8,2,65,18,1143,88263007,coauthor,144,0,coauthor:creative:3b6e7a4c9d65411f9342254120abcde7,0,06290b8a9a7bd59d57eb31b6d5950def8e4b046dcbc9af31b2da5bd0c9c1a26f,154c15a5f209112d5104c60789bb99a50e9f7c15206054b4f346c74a3463fab7
145_coauthor_odd_count_kna_t9,145,8,odd_count,,9,2,65,20,1270,1632800241,coauthor,145,0,coauthor:creative:fc1a28ed73b6450c8a4b9fe3b6349257,0,00b06b87d63b1aa16e5c44d32efb95ab6050bc8b9f6d08bcae22430d72c41660,f55029d5b67cc4b259d7d931222ca857d5c0c984466d2e286b131424e8fbb2f7
146_coauthor_odd_count_kna_t10,146,9,odd_count,,10,2,65,22,1397,540577242,coauthor,146,0,coauthor:creative:9ed6505663e3421ea07365fe634cbe82,0,aecaa35c22ff3fb8eafe6a7ff03cb65b089103382129f59a1a4e5bceb148a286,43afaa66de922f40061e931fb9729115faa426b4c227870eba4a5f73a0bfb9a2
147_coauthor_odd_count_kna_t11,147,10,odd_count,,11,2,65,24,1524,989827863,coauthor,147,0,coauthor:creative:02ef07c642254b088b72486ce41e010c,0,9957500d29f2cd4ceef787c2744ad228c37c87f2852dc39a9ca8f6704d99abb1,b93bb87355052293c2cd5dade19835648cad895f5eb833d4b62fd3f7f7ae1091
148_coauthor_odd_count_kna_t12,148,11,odd_count,,12,2,65,26,1651,347190597,coauthor,148,0,coauthor:creative:484eba21615341fab99300bfe20873fb,0,5ba5bc0e78ff57dad62c80c7c8ed7ff56472e4ac0b1fd403bda81c2555fc4cce,d77d2462081f51529f99557129f620e40966cc93a1852601ebd7a1811544473d
149_coauthor_odd_count_kna_t13,149,12,odd_count,,13,2,65,28,1778,1779859864,coauthor,149,0,coauthor:creative:f13ca6a2519e4ddcaf454f11968ed676,0,850789fc6d90727e4d7dbf10c6ab6e22f624934ac92cd72614a476b9f52d66df,9361f5c28629dd43e9e13ba21cc193dc277248b3bfb9f2697acfa7a1c90b75c6
000_coauthor_kth_last_k1_t1_rep1,150,0,kth_last,1,1,2,65,3,254,1768257434,coauthor,0,1,coauthor:creative:12b63e9bbb204e43a40cb95aa7a44b17,0,4367bd1d28e675dd5cbf4ce8453b6b3f4c0db5f073a8a77c21c42cb279c7dd98,8791e05f1a6903250aa72e1413c6bc25ed9a59f740b687d40885a9e374187466
001_coauthor_kth_last_k3_t1_rep1,151,1,kth_last,3,1,2,65,5,370,957646284,coauthor,1,1,coauthor:creative:22fbbbae605c469f9ee3551b6030e421,0,38d57275978f5d8b71c268b5e17d9ceb6357fb3c91c6d24b5c46f7e6e29cd78f,abb8d54231493f6098460ea4957ee6f853b8f6d9c291e11a3d33e8282fd92bc1
002_coauthor_kth_last_k4_t1_rep1,152,2,kth_last,4,1,2,65,6,425,327601760,coauthor,2,1,coauthor:creative:0cb1f752dd254646830cf016f27b9f4f,0,9f7e7fbedb1f44b65ca2380193320dc79a5baf3a40f9fb036bdfaa454fcba853,d75567661eb1a272022f41c9be654ffb8a56ace788bb14c635e215c9705d2a88
003_coauthor_kth_last_k6_t1_rep1,153,3,kth_last,6,1,2,65,8,529,789147536,coauthor,3,1,coauthor:creative:89d3dfa041f54a32ba310a2b34a4055e,0,750739911c8b772f74e7101c1da2316e898faa1cd48e8f15362a669792e2d69c,b22b36cf82b43ce2f8af3026432c69bdd9431c487ea959a6af57c5db3152a51a
004_coauthor_kth_last_k7_t1_rep1,154,4,kth_last,7,1,2,65,9,578,1774086246,coauthor,4,1,coauthor:creative:a754ad9eecca4d13954cf36eeda823b5,0,5a7fa8f4ed3215de264e499d5aef09fb22cf61f9846979638a92bae017fd783d,1fdede668fd9b80ec438329e2e8ef7a21f00656c0f6ffbfe80dee75786144ae0
005_coauthor_kth_last_k9_t1_rep1,155,5,kth_last,9,1,2,65,11,670,2111689729,coauthor,5,1,coauthor:creative:f1e80762c105424fa21955d4520b182b,0,83fe802a6a4fb4e714c441d07a5a8c23bc89fb886de14e0c95602ea80ab6b755,4979ac59f66a62f6e380e71eab399a4808f094cd56dd14c66a299626eeacda67
006_coauthor_kth_last_k11_t1_rep1,156,6,kth_last,11,1,2,65,13,754,421805065,coauthor,6,1,coauthor:creative:8231b08c98d34682b96603ad677c4806,0,869964d18364262f247623528a959dfbce02e54fb979a35b554ac629601cd73b,b35175a872d9ea8b7760c2944e75069d4de2fbd2c17024bceaf76481408da9f2
007_coauthor_kth_last_k12_t1_rep1,157,7,kth_last,12,1,2,65,14,793,259537431,coauthor,7,1,coauthor:creative:0676be9886614881a7c2f933ef80337e,0,a6e928921bd7cea25acb83e145ec090aa08de3ab79e216a5eb415d06aea566bc,907504a78ebaddd9d9b1ecc12143cddb52bfd4084b0b260a34171c43463c7663
008_coauthor_kth_last_k14_t1_rep1,158,8,kth_last,14,1,2,65,16,865,1480172670,coauthor,8,1,coauthor:creative:ba1b42a591f4447596e99b6c0a5164b3,0,ee5e7c48ae6d733754df3ab12b34e4d74ead815d78de1b40add709ea7b0bbd78,ad93791c3a9b533d90b9affbab7d9e42b0e919562a9ddedf24ad68d5ad904cae
009_coauthor_kth_last_k16_t1_rep1,159,9,kth_last,16,1,2,65,18,929,320842591,coauthor,9,1,coauthor:creative:223f27bcebb5496a850b7ce86d50e910,0,cdf629fdbb1c39cfb546d70a1006177e7633d04af024d92223cf64d7e1c16857,d80f5062a83020f8192bde637b734f0ac1cf4182c157c08845900f7503a73b49
